botid, date, time, press, theta, sigma, temp, csal, coxy, bsal, boxy, dic, ph, alk, phos, nit, sil, no2, 
#, mmddyy, hhmmss, dbar, ITS-90, kg/m3, ITS-90, PSS-78, umol/kg, PSS-78, umol/kg, umol/kg,  , ueq/kg, umol/kg, umol/kg, umol/kg, nmol/kg, 
0410200409, -00009, -00009,  110.8, 21.3856, 24.534, 21.4071, 35.1911,  196.6, 35.1855,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200408, -00009, -00009,  119.9, 21.1987, 24.577, 21.2218, 35.1810,  197.9, 35.1896,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200407, -00009, -00009,  125.4, 20.9038, 24.657, 20.9278, 35.1801,  195.9, 35.1778,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200406, -00009, -00009,  149.7, 20.1662, 24.841, 20.1940, 35.1616,  194.2, 35.1593,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200405, -00009, -00009,  175.4, 18.0109, 25.209, 18.0410, 34.9216,  183.1, 34.9219,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200404, -00009, -00009,  254.3, 13.5871, 25.821, 13.6231, 34.4151,  194.6, 34.4283,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200403, -00009, -00009,  496.9,  7.0403, 26.662,  7.0875, 34.0469,  128.3, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200402, -00009, -00009,  753.3,  4.8810, 27.150,  4.9419, 34.3204,   32.1, 34.3223,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200401, -00009, -00009, 1026.7,  3.8530, 27.401,  3.9303, 34.4975,   43.8, 34.5011,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200517, -00009, -00009,    4.9, 26.7474, 22.878, 26.7485, 35.1064,  201.8, 35.1085,  203.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200516, -00009, -00009,  118.5, 21.3218, 24.548, 21.3447, 35.1863,  195.8, 35.1866,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200515, -00009, -00009,  208.8, 17.0004, 25.354, 17.0349, 34.7915,  185.5, 34.7992,  186.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200514, -00009, -00009,  226.5, 16.0921, 25.473, 16.1281, 34.6701,  186.8, 34.6661,  185.4,  2062.8, -9.000,  2288,   0.49,   6.08,   5.27,   -9.0,
0410200513, -00009, -00009,  236.8, 15.0558, 25.634, 15.0917, 34.5781,  192.9, 34.5857,  191.8,    -9.0, -9.000,    -9,   0.52,   6.70,   6.14,   -9.0,
0410200512, -00009, -00009,  251.2, 14.2711, 25.739, 14.3079, 34.4946,  195.5, 34.4938,  194.7,    -9.0, -9.000,  2266,   0.60,   7.90,   7.34,   -9.0,
0410200511, -00009, -00009,  276.4, 13.0253, 25.887, 13.0633, 34.3541,  194.4, 34.3541,  190.2,    -9.0, -9.000,    -9,   0.75,  10.25,   9.56,   -9.0,
0410200510, -00009, -00009,  300.9, 12.3327, 25.979, 12.3726, 34.2964,  196.2, 34.2940,  194.3,    -9.0, -9.000,    -9,   0.83,  11.44,  11.01,   -9.0,
0410200509, -00009, -00009,  325.4, 11.6419, 26.061, 11.6835, 34.2334,  192.6, 34.2301,  192.3,    -9.0, -9.000,    -9,   0.95,  12.98,  12.50,   -9.0,
0410200508, -00009, -00009,  348.8, 11.0372, 26.140, 11.0803, 34.1921,  191.6, 34.1913,  191.2,    -9.0, -9.000,    -9,   1.05,  14.37,  14.58,   -9.0,
0410200507, -00009, -00009,  399.8,  9.8522, 26.302,  9.8982, 34.1352,  187.9, 34.1372,  189.0,  2116.2, -9.000,  2260,   1.23,  17.19,  19.66,   -9.0,
0410200506, -00009, -00009,  502.5,  7.6054, 26.588,  7.6552, 34.0529,  143.7, 34.0539,  148.0,  2178.8, -9.000,  2262,   1.83,  25.90,  38.77,   -9.0,
0410200505, -00009, -00009,  604.7,  5.5507, 26.892,  5.6017, 34.0940,   64.1, 34.0933,   66.0,  2271.8, -9.000,  2298,   2.64,  36.58,  71.13,   -9.0,
0410200504, -00009, -00009,  702.9,  5.1092, 27.096,  5.1669, 34.2859,   30.8, 34.2836,   29.6,    -9.0, -9.000,    -9,   2.98,  40.67,  86.02,   -9.0,
0410200503, -00009, -00009,  800.0,  4.5060, 27.244,  4.5687, 34.3865,   30.6, 34.3864,   29.4,  2337.0, -9.000,  2346,   3.05,  41.94,  98.94,   -9.0,
0410200502, -00009, -00009,  899.4,  4.2842, 27.320,  4.3539, 34.4513,   37.7, 34.4516,   36.2,    -9.0, -9.000,    -9,   3.06,  42.12, 102.68,   -9.0,
0410200501, -00009, -00009, 1019.3,  3.9281, 27.389,  4.0054, 34.4919,   43.0, 34.4924,   42.3,  2344.7, -9.000,  2360,   3.04,  42.08, 109.72,   -9.0,
0410200623, -00009, -00009,    1.9, 26.5468, 22.933, 26.5472, 35.0941,  202.2, 35.0927,  203.1,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200622, -00009, -00009,    8.4, 26.5384, 22.935, 26.5403, 35.0937,  202.3, 35.0937,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200621, -00009, -00009,    8.5, 26.5364, 22.936, 26.5384, 35.0941,   -9.0, -9.0000,  203.2,  1965.5, -9.000,  2307,   0.04,   0.00,   1.04,   -9.0,
0410200620, -00009, -00009,   15.4, 26.4635, 22.965, 26.4670, 35.1027,   -9.0, -9.0000,  203.3,    -9.0, -9.000,    -9,   0.03,   0.00,   0.99,   -9.0,
0410200619, -00009, -00009,   24.6, 26.4403, 22.979, 26.4459, 35.1110,  203.5, 35.1102,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200618, -00009, -00009,   24.7, 26.4425, 22.980, 26.4480, 35.1132,  203.6, 35.1116,  203.4,  1966.2, -9.000,  2307,   0.03,   0.00,   1.04,   -9.0,
0410200617, -00009, -00009,   34.6, 26.4204, 22.992, 26.4282, 35.1199,  204.0, 35.1185,  203.6,  1965.3, -9.000,  2309,   0.02,   0.01,   1.00,   -9.0,
0410200616, -00009, -00009,   44.7, 26.3959, 23.002, 26.4060, 35.1235,  204.4, 35.1195,  204.0,  1965.5, -9.000,  2305,   0.02,   0.01,   0.90,   -9.0,
0410200615, -00009, -00009,   59.7, 24.6282, 23.465, 24.6410, 35.0155,  221.7, 35.0278,  223.1,  1973.6, -9.000,  2306,   0.05,   0.01,   1.32,   -9.0,
0410200614, -00009, -00009,   74.7, 23.4374, 23.809, 23.4528, 35.0023,  221.9, 34.9974,  221.2,  1982.5, -9.000,  2305,   0.07,   0.02,   1.44,   -9.0,
0410200613, -00009, -00009,   84.8, 22.7553, 24.076, 22.7725, 35.0955,   -9.0, -9.0000,  212.7,    -9.0, -9.000,    -9,   0.08,   0.03,   1.46,   -9.0,
0410200612, -00009, -00009,   95.8, 22.3333, 24.246, 22.3525, 35.1608,  205.9, 35.1540,  206.7,  2003.7, -9.000,  2305,   0.09,   0.18,   1.50,   -9.0,
0410200611, -00009, -00009,  105.2, 22.1204, 24.316, 22.1413, 35.1731,  204.4, 35.1695,  204.3,    -9.0, -9.000,    -9,   0.10,   0.29,   1.56,   -9.0,
0410200610, -00009, -00009,  115.0, 21.6236, 24.473, 21.6461, 35.1975,  200.4, 35.1914,  199.7,  2012.4, -9.000,  2309,   0.12,   0.69,   1.68,   -9.0,
0410200609, -00009, -00009,  125.0, 21.1717, 24.585, 21.1958, 35.1813,  195.4, 35.1778,  197.1,  2019.8, -9.000,  2313,   0.15,   0.94,   1.84,   -9.0,
0410200608, -00009, -00009,  132.6, 21.0236, 24.625, 21.0490, 35.1801,  197.2, 35.1792,  195.8,    -9.0, -9.000,    -9,   0.15,   1.07,   1.75,   -9.0,
0410200607, -00009, -00009,  148.4, 20.5563, 24.747, 20.5843, 35.1748,  193.1, 35.1709,  193.7,  2029.7, -9.000,    -9,   0.19,   1.50,   2.02,   -9.0,
0410200606, -00009, -00009,  158.1, 20.3404, 24.802, 20.3701, 35.1713,  197.2, 35.1707,  194.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200605, -00009, -00009,  175.7, 19.2791, 25.028, 19.3108, 35.1024,  192.8, 35.0992,  192.7,  2043.2, -9.000,  2307,   0.22,   2.38,   2.57,   -9.0,
0410200604, -00009, -00009,  185.8, 18.8512, 25.100, 18.8842, 35.0540,  192.9, 35.0555,  191.1,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200603, -00009, -00009,  201.7, 18.1923, 25.210, 18.2272, 34.9813,  193.3, 34.9805,  190.7,  2045.3, -9.000,  2295,   0.30,   3.45,   3.26,   -9.0,
0410200602, -00009, -00009,  502.5,  7.1903, 26.644,  7.2386, 34.0503,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200601, -00009, -00009, 1027.1,  3.9817, 27.380,  4.0600, 34.4870,   42.1, 34.4858,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200718, -00009, -00009,    1.6, 26.4788, 22.943, 26.4791, 35.0799,  203.6, -9.0000,  201.7,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200717, -00009, -00009,    6.4, 26.4656, 22.947, 26.4671, 35.0796,  203.7, 35.0807,  203.8,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200716, -00009, -00009,   10.2, 26.4661, 22.947, 26.4684, 35.0790,  203.7, -9.0000,  203.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200715, -00009, -00009,   15.3, 26.4682, 22.946, 26.4717, 35.0790,  203.6, -9.0000,  203.1,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200714, -00009, -00009,   20.3, 26.4625, 22.948, 26.4671, 35.0795,  203.7, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200713, -00009, -00009,   25.2, 26.4492, 22.959, 26.4549, 35.0876,  203.7, 35.0874,  203.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200712, -00009, -00009,   30.2, 26.4474, 22.964, 26.4543, 35.0935,  203.6, -9.0000,  203.6,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200711, -00009, -00009,   40.5, 26.4090, 22.990, 26.4181, 35.1127,  204.4, -9.0000,  203.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200710, -00009, -00009,   45.4, 26.3758, 23.001, 26.3860, 35.1129,  204.8, 35.1181,  204.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200709, -00009, -00009,   50.4, 25.9346, 23.123, 25.9458, 35.0915,  210.3, -9.0000,  207.8,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200708, -00009, -00009,   60.3, 24.6485, 23.463, 24.6614, 35.0201,  221.7, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200707, -00009, -00009,   75.2, 23.3006, 23.873, 23.3161, 35.0349,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200706, -00009, -00009,  100.5, 22.1729, 24.283, 22.1930, 35.1500,  206.5, 35.1449,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200705, -00009, -00009,  125.4, 21.1536, 24.591, 21.1777, 35.1823,  195.5, 35.1839,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200704, -00009, -00009,  150.5, 19.9673, 24.881, 19.9951, 35.1453,  197.8, 35.1549,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200703, -00009, -00009,  175.2, 18.8170, 25.105, 18.8481, 35.0494,  194.9, 35.0592,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200702, -00009, -00009,  504.1,  7.1266, 26.649,  7.1748, 34.0444,  131.8, 34.0460,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200701, -00009, -00009, 1022.0,  3.8889, 27.397,  3.9661, 34.4963,   43.6, 34.4960,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200801, -00009, -00009, 1027.4,  3.8842, 27.395,  3.9618, 34.4930,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200924, -00009, -00009,    1.9, 26.5710, 22.899, 26.5714, 35.0600,  202.2, 35.0594,  202.6,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200923, -00009, -00009,    4.8, 26.5664, 22.900, 26.5675, 35.0588,  202.3, 35.0616,  202.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200922, -00009, -00009,   10.2, 26.5542, 22.909, 26.5565, 35.0661,  202.3, 35.0620,  202.8,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200921, -00009, -00009,   14.9, 26.5235, 22.925, 26.5269, 35.0741,  202.4, 35.0732,  203.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200920, -00009, -00009,   20.0, 26.5080, 22.930, 26.5126, 35.0746,  202.4, 35.0766,  203.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200919, -00009, -00009,   25.0, 26.4977, 22.932, 26.5034, 35.0723,  202.4, 35.0750,  203.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200918, -00009, -00009,   35.0, 26.4665, 22.940, 26.4744, 35.0698,  202.4, 35.0744,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200917, -00009, -00009,   45.1, 26.4390, 22.960, 26.4492, 35.0848,  203.0, 35.0858,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200916, -00009, -00009,   59.7, 25.6281, 23.175, 25.6413, 35.0344,  211.2, 35.0303,  210.4,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200915, -00009, -00009,   74.9, 24.3419, 23.525, 24.3578, 34.9805,  219.7, 34.9787,  220.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200914, -00009, -00009,  115.3, 21.9232, 24.378, 21.9460, 35.1831,  202.9, 35.1865,  201.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200913, -00009, -00009,  115.2, 21.9158, 24.381, 21.9386, 35.1837,  202.8, 35.1843,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200912, -00009, -00009,  120.7, 21.8756, 24.395, 21.8994, 35.1869,  202.6, 35.1866,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200911, -00009, -00009,  201.3, 16.8278, 25.413, 16.8608, 34.8149,  193.3, 34.8212,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200910, -00009, -00009,  219.1, 15.7914, 25.547, 15.8258, 34.6776,  195.5, 34.6781,  194.7,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200909, -00009, -00009,  250.6, 14.1364, 25.769, 14.1728, 34.4960,  193.8, 34.4822,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200908, -00009, -00009,  301.2, 11.7088, 26.081, 11.7474, 34.2755,  198.7, 34.2772,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200907, -00009, -00009,  351.0,  9.8808, 26.313,  9.9212, 34.1554,  197.8, 34.1558,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200906, -00009, -00009,  400.9,  8.8483, 26.439,  8.8915, 34.1021,  181.6, 34.1068,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200905, -00009, -00009,  440.2,  8.0063, 26.540,  8.0511, 34.0664,  156.9, 34.0676,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200904, -00009, -00009,  501.1,  6.8291, 26.688,  6.8759, 34.0433,  120.2, 34.0427,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200903, -00009, -00009,  551.8,  6.0679, 26.800,  6.1164, 34.0583,   88.0, 34.0601,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200902, -00009, -00009,  602.4,  5.4679, 26.914,  5.5184, 34.1092,   58.0, 34.1109,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410200901, -00009, -00009, 1013.6,  3.9911, 27.376,  4.0684, 34.4836,   41.8, 34.4858,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201024, -00009, -00009,    5.8, 26.7588, 22.869, 26.7601, 35.0981,  202.8, 35.0974,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201023, -00009, -00009,    5.6, 26.7200, 22.882, 26.7213, 35.0991,  202.8, 35.0968,  203.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201022, -00009, -00009,    9.7, 26.6322, 22.908, 26.6344, 35.0975,  202.8, 35.0959,  203.4,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201021, -00009, -00009,   14.6, 26.6090, 22.914, 26.6123, 35.0959,  203.3, 35.0945,  203.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201020, -00009, -00009,   19.7, 26.5905, 22.919, 26.5950, 35.0938,  202.9, 35.0949,  203.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201019, -00009, -00009,   25.6, 26.5604, 22.928, 26.5662, 35.0940,  203.1, 35.0974,  203.6,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201018, -00009, -00009,   25.7, 26.5560, 22.931, 26.5619, 35.0951,  203.1, 35.0970,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201017, -00009, -00009,   34.4, 26.4856, 22.953, 26.4934, 35.0954,  203.3, 35.0949,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201016, -00009, -00009,   44.6, 26.4589, 22.957, 26.4690, 35.0892,  203.3, 35.0933,  203.6,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201015, -00009, -00009,   44.5, 26.4587, 22.956, 26.4687, 35.0887,  203.3, 35.0927,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201014, -00009, -00009,   60.0, 26.0475, 23.070, 26.0609, 35.0676,  208.0, 35.0655,  208.3,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201013, -00009, -00009,   74.8, 25.1873, 23.282, 25.2036, 34.9970,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201012, -00009, -00009,   74.7, 25.1629, 23.291, 25.1792, 34.9997,  214.7, 34.9976,  214.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201011, -00009, -00009,   99.5, 23.5680, 23.762, 23.5886, 34.9912,  221.5, 34.9888,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201010, -00009, -00009,  115.1, 22.7807, 24.052, 22.8041, 35.0725,  213.7, 35.0744,  211.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201009, -00009, -00009,  115.0, 22.7492, 24.062, 22.7726, 35.0743,  213.1, 35.0746,  212.2,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201008, -00009, -00009,  126.2, 22.2596, 24.250, 22.2848, 35.1380,  206.2, 35.1284,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201007, -00009, -00009,  134.9, 22.0032, 24.355, 22.0299, 35.1822,  202.5, 35.1821,  203.4,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201006, -00009, -00009,  150.1, 20.6793, 24.712, 20.7077, 35.1724,  195.7, 35.1664,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201005, -00009, -00009,  175.4, 19.5350, 24.966, 19.5669, 35.1085,  193.1, 35.1098,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201004, -00009, -00009,  252.6, 15.1538, 25.627, 15.1924, 34.5971,  193.5, 34.5971,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201003, -00009, -00009,  501.8,  7.4430, 26.610,  7.4921, 34.0521,  138.7, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201002, -00009, -00009,  749.9,  4.7175, 27.182,  4.7772, 34.3374,   29.4, 34.3374,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201001, -00009, -00009, 1021.9,  3.9482, 27.383,  4.0259, 34.4865,   42.2, 34.4897,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201123, -00009, -00009,    1.8, 26.8320, 22.832, 26.8325, 35.0811,   -9.0, 35.0797,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201122, -00009, -00009,    4.7, 26.8227, 22.835, 26.8237, 35.0806,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201121, -00009, -00009,    9.8, 26.6305, 22.907, 26.6327, 35.0950,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201120, -00009, -00009,   14.8, 26.5925, 22.915, 26.5958, 35.0899,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201119, -00009, -00009,   19.8, 26.5305, 22.927, 26.5350, 35.0798,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201118, -00009, -00009,   24.8, 26.5117, 22.935, 26.5173, 35.0829,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201117, -00009, -00009,   35.1, 26.4982, 22.950, 26.5061, 35.0968,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201116, -00009, -00009,   46.0, 26.4571, 22.961, 26.4675, 35.0947,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201115, -00009, -00009,   60.8, 25.8086, 23.129, 25.8221, 35.0485,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201114, -00009, -00009,   74.4, 25.2584, 23.267, 25.2746, 35.0062,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201113, -00009, -00009,  110.0, 23.1322, 23.932, 23.1548, 35.0479,   -9.0, 35.0526,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201112, -00009, -00009,  115.0, 22.7599, 24.060, 22.7832, 35.0755,   -9.0, 35.0746,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201111, -00009, -00009,  120.0, 22.5457, 24.150, 22.5699, 35.1133,   -9.0, -9.0000,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201110, -00009, -00009,  129.7, 22.2277, 24.282, 22.2536, 35.1692,   -9.0, 35.1685,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201109, -00009, -00009,  140.1, 21.8192, 24.407, 21.8468, 35.1819,   -9.0, 35.1792,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201108, -00009, -00009,  150.0, 21.3035, 24.543, 21.3326, 35.1739,   -9.0, 35.1817,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201107, -00009, -00009,  160.5, 20.3454, 24.799, 20.3754, 35.1685,   -9.0, 35.1689,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201106, -00009, -00009,  170.2, 19.8144, 24.905, 19.8457, 35.1234,   -9.0, 35.1270,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201105, -00009, -00009,  180.4, 19.5134, 24.980, 19.5462, 35.1195,   -9.0, 35.1108,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201104, -00009, -00009,  190.1, 19.0657, 25.067, 19.0998, 35.0816,   -9.0, 35.0888,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201103, -00009, -00009,  199.2, 18.8023, 25.124, 18.8377, 35.0683,   -9.0, 35.0703,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201102, -00009, -00009,  500.8,  7.1113, 26.651,  7.1591, 34.0448,   -9.0, 34.0499,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201101, -00009, -00009, 1025.6,  3.9974, 27.375,  4.0758, 34.4830,   -9.0, 34.4848,   -9.0,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201220, -00009, -00009,    2.2, 27.0053, 22.788, 27.0058, 35.0953,  202.7, 35.0951,  205.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201219, -00009, -00009,    6.7, 26.7503, 22.879, 26.7519, 35.1083,  204.2, 35.1051,  207.6,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
0410201218, -00009, -00009,    9.5, 26.6488, 22.914, 26.6510, 35.1121,  204.2, 35.1089,  203.9,    -9.0, -9.000,    -9,  -9.00,  -9.00,  -9.00,   -9.0,
