botid, date, time, press, temp, csal, dic, ph, alk, 
#, mmddyy, hhmmss, dbar, ITS-90, PSS-78, umol/kg,  , ueq/kg, 
0790200907, 010897, 165601,  112.7, 21.4709, 35.0934,    -9.0, -9.000,    -9,
0790200906, 010897, 165517,  124.0, 21.0092, 35.0847,    -9.0, -9.000,    -9,
0790200905, 010897, 165355,  149.9, 20.3263, 35.0856,    -9.0, -9.000,    -9,
0790200904, 010897, 165113,  174.7, 19.2172, 35.0157,    -9.0, -9.000,    -9,
0790200903, 010897, 164855,  249.5, 15.9064, 34.6554,    -9.0, -9.000,    -9,
0790200902, 010897, 164353,  499.5,  7.4193, 34.0490,    -9.0, -9.000,    -9,
0790200901, 010897, 163423, 1021.0,  3.8999, 34.4759,    -9.0, -9.000,    -9,
0790201012, 010897, 204051,    4.4, 23.5346, 34.9203,    -9.0, -9.000,    -9,
0790201011, 010897, 203909,   25.5, 23.5182, 34.9508,    -9.0, -9.000,    -9,
0790201010, 010897, 203723,   45.4, 23.4801, 35.0160,    -9.0, -9.000,    -9,
0790201009, 010897, 203553,   75.9, 22.4204, 35.1009,    -9.0, -9.000,    -9,
0790201008, 010897, 203405,  100.7, 21.1134, 35.0846,    -9.0, -9.000,    -9,
0790201007, 010897, 203211,  124.4, 20.2101, 35.0685,    -9.0, -9.000,    -9,
0790201006, 010897, 203025,  149.4, 19.4177, 35.0313,    -9.0, -9.000,    -9,
0790201005, 010897, 202901,  174.7, 18.3187, 34.9338,    -9.0, -9.000,    -9,
0790201004, 010897, 202649,  250.3, 15.2430, 34.5915,    -9.0, -9.000,    -9,
0790201003, 010897, 202135,  500.4,  7.2744, 34.0433,    -9.0, -9.000,    -9,
0790201002, 010897, 201607,  750.5,  4.7249, 34.2730,    -9.0, -9.000,    -9,
0790201001, 010897, 201043, 1019.5,  3.8588, 34.4810,    -9.0, -9.000,    -9,
0790201124, 010897, 230103,    4.6, 23.4967, 34.9465,    -9.0, -9.000,    -9,
0790201123, 010897, 230059,    4.5, 23.4979, 34.9465,    -9.0, -9.000,    -9,
0790201122, 010897, 225943,   24.5, 23.4439, 34.9480,    -9.0, -9.000,    -9,
0790201121, 010897, 225839,   45.6, 23.4325, 34.9530,    -9.0, -9.000,    -9,
0790201120, 010897, 225835,   45.0, 23.4327, 34.9539,    -9.0, -9.000,    -9,
0790201119, 010897, 225723,   74.8, 22.2640, 35.0542,    -9.0, -9.000,    -9,
0790201118, 010897, 225631,   89.6, 21.9549, 35.0863,    -9.0, -9.000,    -9,
0790201117, 010897, 225541,  100.3, 21.4186, 35.0872,    -9.0, -9.000,    -9,
0790201116, 010897, 225427,  124.8, 20.5337, 35.0882,    -9.0, -9.000,    -9,
0790201115, 010897, 225325,  138.9, 19.6699, 35.0478,    -9.0, -9.000,    -9,
0790201114, 010897, 225229,  149.6, 19.3867, 35.0387,    -9.0, -9.000,    -9,
0790201113, 010897, 225109,  175.0, 18.7359, 34.9765,    -9.0, -9.000,    -9,
0790201112, 010897, 225105,  175.0, 18.7373, 34.9761,    -9.0, -9.000,    -9,
0790201111, 010897, 224947,  199.6, 17.3766, 34.8294,    -9.0, -9.000,    -9,
0790201110, 010897, 224815,  225.6, 15.9920, 34.6661,    -9.0, -9.000,    -9,
0790201109, 010897, 224653,  250.6, 15.3313, 34.5964,    -9.0, -9.000,    -9,
0790201108, 010897, 224649,  250.6, 15.3332, 34.5963,    -9.0, -9.000,    -9,
0790201107, 010897, 224503,  299.8, 13.1566, 34.3619,    -9.0, -9.000,    -9,
0790201106, 010897, 224049,  499.5,  7.1469, 34.0284,    -9.0, -9.000,    -9,
0790201105, 010897, 223957,  508.7,  7.0261, 34.0267,    -9.0, -9.000,    -9,
0790201104, 010897, 223505,  751.1,  4.6634, 34.2918,    -9.0, -9.000,    -9,
0790201103, 010897, 223501,  750.7,  4.6633, 34.2921,    -9.0, -9.000,    -9,
0790201102, 010897, 222913, 1019.7,  3.8184, 34.4886,    -9.0, -9.000,    -9,
0790201101, 010897, 222907, 1019.3,  3.8187, 34.4886,    -9.0, -9.000,    -9,
0790201214, 010997, 015631,    4.2, 23.5878, 34.9456,    -9.0, -9.000,    -9,
0790201213, 010997, 015519,   24.7, 23.5070, 34.9388,    -9.0, -9.000,    -9,
0790201212, 010997, 015405,   43.4, 23.4907, 34.9443,    -9.0, -9.000,    -9,
0790201211, 010997, 015315,   49.4, 23.4644, 34.9600,    -9.0, -9.000,    -9,
0790201210, 010997, 015151,   74.1, 22.7156, 35.0579,    -9.0, -9.000,    -9,
0790201209, 010997, 014953,   99.9, 22.0720, 35.0864,    -9.0, -9.000,    -9,
0790201208, 010997, 014827,  124.3, 21.0945, 35.0890,    -9.0, -9.000,    -9,
0790201207, 010997, 014713,  149.9, 20.0589, 35.0663,    -9.0, -9.000,    -9,
0790201206, 010997, 014549,  176.3, 19.4253, 35.0384,    -9.0, -9.000,    -9,
0790201205, 010997, 014321,  251.4, 15.7936, 34.6384,    -9.0, -9.000,    -9,
0790201204, 010997, 014113,  301.9, 13.5285, 34.4006,    -9.0, -9.000,    -9,
0790201203, 010997, 013623,  503.1,  7.6274, 34.0807,    -9.0, -9.000,    -9,
0790201202, 010997, 013033,  750.7,  4.7267, 34.2673,    -9.0, -9.000,    -9,
0790201201, 010997, 012431, 1018.7,  3.8857, 34.4767,    -9.0, -9.000,    -9,
0790201324, 010997, 051010,    2.1, 23.4428, 34.9557,    -9.0, -9.000,    -9,
0790201323, 010997, 050902,    4.8, 23.4499, 34.9557,    -9.0, -9.000,    -9,
0790201322, 010997, 050818,    9.7, 23.4573, 34.9552,    -9.0, -9.000,    -9,
0790201321, 010997, 050738,   14.2, 23.4602, 34.9551,    -9.0, -9.000,    -9,
0790201320, 010997, 050650,   18.8, 23.4577, 34.9550,    -9.0, -9.000,    -9,
0790201319, 010997, 050540,   25.4, 23.4552, 34.9550,    -9.0, -9.000,    -9,
0790201318, 010997, 050452,   29.7, 23.4564, 34.9551,    -9.0, -9.000,    -9,
0790201317, 010997, 050352,   33.9, 23.4319, 34.9562,    -9.0, -9.000,    -9,
0790201316, 010997, 050304,   39.9, 23.4117, 34.9598,    -9.0, -9.000,    -9,
0790201315, 010997, 050216,   44.2, 23.4090, 34.9606,    -9.0, -9.000,    -9,
0790201314, 010997, 050138,   49.7, 23.4012, 34.9606,    -9.0, -9.000,    -9,
0790201313, 010997, 050052,   53.9, 23.3990, 34.9614,    -9.0, -9.000,    -9,
0790201312, 010997, 045938,   64.6, 23.3801, 34.9663,    -9.0, -9.000,    -9,
0790201311, 010997, 045818,   75.0, 22.8374, 35.0132,    -9.0, -9.000,    -9,
0790201310, 010997, 045720,   85.1, 22.6532, 35.0289,    -9.0, -9.000,    -9,
0790201309, 010997, 045620,   95.3, 22.2483, 35.0368,    -9.0, -9.000,    -9,
0790201308, 010997, 045526,  104.9, 22.1641, 35.0772,    -9.0, -9.000,    -9,
0790201307, 010997, 045428,  115.0, 22.0388, 35.0851,    -9.0, -9.000,    -9,
0790201306, 010997, 045324,  125.2, 21.4615, 35.0868,    -9.0, -9.000,    -9,
0790201305, 010997, 045212,  148.4, 20.4958, 35.0909,    -9.0, -9.000,    -9,
0790201304, 010997, 045054,  174.8, 19.4978, 35.0420,    -9.0, -9.000,    -9,
0790201303, 010997, 044838,  249.8, 15.8124, 34.6482,    -9.0, -9.000,    -9,
0790201302, 010997, 044328,  490.4,  7.7766, 34.0490,    -9.0, -9.000,    -9,
0790201301, 010997, 043322, 1021.1,  3.9731, 34.4646,    -9.0, -9.000,    -9,
0790201419, 010997, 082848,    5.3, 23.5454, 34.9371,    -9.0, -9.000,    -9,
0790201418, 010997, 082736,   20.3, 23.5532, 34.9354,    -9.0, -9.000,    -9,
0790201417, 010997, 082643,   25.1, 23.5534, 34.9365,    -9.0, -9.000,    -9,
0790201416, 010997, 082640,   25.2, 23.5534, 34.9365,    -9.0, -9.000,    -9,
0790201415, 010997, 082506,   39.8, 23.5242, 34.9383,    -9.0, -9.000,    -9,
0790201414, 010997, 082408,   44.4, 23.4951, 34.9398,    -9.0, -9.000,    -9,
0790201413, 010997, 082238,   60.3, 23.4508, 34.9850,    -9.0, -9.000,    -9,
0790201412, 010997, 082056,   74.8, 23.0378, 35.0631,    -9.0, -9.000,    -9,
0790201411, 010997, 081943,   79.4, 22.9654, 35.0850,    -9.0, -9.000,    -9,
0790201410, 010997, 081822,   89.3, 22.6586, 35.1031,    -9.0, -9.000,    -9,
0790201409, 010997, 081714,   99.9, 22.2084, 35.0947,    -9.0, -9.000,    -9,
0790201408, 010997, 081610,  109.6, 21.7611, 35.0869,    -9.0, -9.000,    -9,
0790201407, 010997, 081436,  119.5, 21.1720, 35.0874,    -9.0, -9.000,    -9,
0790201406, 010997, 081332,  125.1, 20.8467, 35.0839,    -9.0, -9.000,    -9,
0790201405, 010997, 081200,  140.6, 20.2615, 35.0860,    -9.0, -9.000,    -9,
0790201404, 010997, 081056,  149.9, 19.8966, 35.0724,    -9.0, -9.000,    -9,
0790201403, 010997, 080904,  176.3, 18.5867, 34.9608,    -9.0, -9.000,    -9,
0790201402, 010997, 080048,  540.7,  6.7931, 34.0379,    -9.0, -9.000,    -9,
0790201401, 010997, 075019, 1020.7,  4.0008, 34.4725,    -9.0, -9.000,    -9,
0800200124, 021797, 152437,    4.7, 23.8413, 34.9237,    -9.0, -9.000,    -9,
0800200123, 021797, 151945,  214.4, 20.1473, 35.0629,    -9.0, -9.000,    -9,
0800200122, 021797, 151203,  522.2,  7.2674, 34.0756,    -9.0, -9.000,    -9,
0800200121, 021797, 150537,  799.2,  4.5866, 34.3136,    -9.0, -9.000,    -9,
0800200120, 021797, 150111, 1000.5,  4.0241, 34.4590,    -9.0, -9.000,    -9,
0800200119, 021797, 145319, 1401.1,  3.0216, 34.5570,    -9.0, -9.000,    -9,
0800200118, 021797, 144847, 1599.4,  2.6628, 34.5824,    -9.0, -9.000,    -9,
0800200117, 021797, 144451, 1798.9,  2.3668, 34.5977,    -9.0, -9.000,    -9,
0800200116, 021797, 144107, 1997.5,  2.1348, 34.6146,    -9.0, -9.000,    -9,
0800200115, 021797, 143707, 2197.4,  1.9415, 34.6296,    -9.0, -9.000,    -9,
0800200114, 021797, 143305, 2396.8,  1.7820, 34.6434,    -9.0, -9.000,    -9,
0800200113, 021797, 142923, 2599.3,  1.6586, 34.6535,    -9.0, -9.000,    -9,
0800200112, 021797, 142509, 2799.8,  1.5721, 34.6627,    -9.0, -9.000,    -9,
0800200111, 021797, 142117, 3000.2,  1.5226, 34.6691,    -9.0, -9.000,    -9,
0800200110, 021797, 141705, 3199.8,  1.4953, 34.6734,    -9.0, -9.000,    -9,
0800200109, 021797, 141311, 3398.6,  1.4752, 34.6768,    -9.0, -9.000,    -9,
0800200108, 021797, 140917, 3598.1,  1.4579, 34.6798,    -9.0, -9.000,    -9,
0800200107, 021797, 140459, 3795.9,  1.4518, 34.6820,    -9.0, -9.000,    -9,
0800200106, 021797, 140045, 3998.1,  1.4503, 34.6842,    -9.0, -9.000,    -9,
0800200105, 021797, 135623, 4200.0,  1.4596, 34.6854,    -9.0, -9.000,    -9,
0800200104, 021797, 135217, 4399.4,  1.4745, 34.6863,    -9.0, -9.000,    -9,
0800200103, 021797, 134959, 4499.7,  1.4848, 34.6862,  2326.4,  7.588,  2409,
0800200102, 021797, 134717, 4599.8,  1.4939, 34.6865,    -9.0, -9.000,    -9,
0800200101, 021797, 134235, 4806.1,  1.4990, 34.6890,    -9.0, -9.000,    -9,
0800200224, 021797, 191505,    4.0, 23.8356, 34.9246,    -9.0, -9.000,    -9,
0800200223, 021797, 191317,   50.1, 23.8433, 34.9241,    -9.0, -9.000,    -9,
0800200222, 021797, 191125,  110.8, 22.7389, 34.9894,    -9.0, -9.000,    -9,
0800200221, 021797, 190931,  175.4, 21.1436, 35.0773,    -9.0, -9.000,    -9,
0800200220, 021797, 190802,  203.7, 19.5696, 35.0400,    -9.0, -9.000,    -9,
0800200219, 021797, 190651,  224.1, 18.7507, 34.9742,    -9.0, -9.000,    -9,
0800200218, 021797, 190455,  275.1, 15.4842, 34.5645,    -9.0, -9.000,    -9,
0800200217, 021797, 190355,  284.6, 15.3421, 34.5520,    -9.0, -9.000,    -9,
0800200216, 021797, 190135,  340.2, 12.2904, 34.2571,    -9.0, -9.000,    -9,
0800200215, 021797, 190019,  363.7, 11.4289, 34.1883,    -9.0, -9.000,    -9,
0800200214, 021797, 185816,  384.1, 10.3847, 34.1230,    -9.0, -9.000,    -9,
0800200213, 021797, 185623,  436.2,  9.1807, 34.1028,    -9.0, -9.000,    -9,
0800200212, 021797, 185505,  449.9,  8.8817, 34.0925,    -9.0, -9.000,    -9,
0800200211, 021797, 185311,  499.7,  7.7634, 34.0733,    -9.0, -9.000,    -9,
0800200210, 021797, 185123,  540.2,  6.9054, 34.0851,    -9.0, -9.000,    -9,
0800200209, 021797, 184931,  579.2,  6.2433, 34.1130,    -9.0, -9.000,    -9,
0800200208, 021797, 184741,  626.2,  5.5604, 34.1435,    -9.0, -9.000,    -9,
0800200207, 021797, 184516,  700.2,  5.0542, 34.2023,    -9.0, -9.000,    -9,
0800200206, 021797, 184305,  749.8,  4.8135, 34.2534,    -9.0, -9.000,    -9,
0800200205, 021797, 184117,  791.6,  4.6335, 34.2891,    -9.0, -9.000,    -9,
0800200204, 021797, 183805,  876.8,  4.4722, 34.3913,    -9.0, -9.000,    -9,
0800200203, 021797, 183557,  903.1,  4.4067, 34.4034,    -9.0, -9.000,    -9,
0800200202, 021797, 183253,  949.1,  4.2166, 34.4322,    -9.0, -9.000,    -9,
0800200201, 021797, 182945, 1019.6,  3.9997, 34.4666,    -9.0, -9.000,    -9,
0800200316, 021797, 215936,    5.2, 23.8902, 34.9233,    -9.0, -9.000,    -9,
0800200315, 021797, 215822,   25.3, 23.8392, 34.9219,    -9.0, -9.000,    -9,
0800200314, 021797, 215716,   44.1, 23.8372, 34.9216,    -9.0, -9.000,    -9,
0800200313, 021797, 215604,   74.5, 23.8377, 34.9209,    -9.0, -9.000,    -9,
0800200312, 021797, 215452,   99.8, 23.2430, 34.9486,    -9.0, -9.000,    -9,
0800200311, 021797, 215400,  115.3, 22.5715, 35.0109,    -9.0, -9.000,    -9,
0800200310, 021797, 215304,  119.6, 22.5391, 35.0126,    -9.0, -9.000,    -9,
0800200309, 021797, 215154,  124.1, 22.3974, 35.0251,    -9.0, -9.000,    -9,
0800200308, 021797, 215038,  150.1, 21.5684, 35.0641,    -9.0, -9.000,    -9,
0800200307, 021797, 214926,  174.6, 21.2382, 35.0756,    -9.0, -9.000,    -9,
0800200306, 021797, 214820,  190.9, 19.9842, 35.0569,    -9.0, -9.000,    -9,
0800200305, 021797, 214636,  250.6, 17.0754, 34.7773,    -9.0, -9.000,    -9,
0800200304, 021797, 214134,  499.0,  8.0899, 34.0700,    -9.0, -9.000,    -9,
0800200303, 021797, 214024,  519.4,  7.4706, 34.0652,    -9.0, -9.000,    -9,
0800200302, 021797, 212922,  751.2,  4.8426, 34.2290,    -9.0, -9.000,    -9,
0800200301, 021797, 212342, 1021.7,  3.9646, 34.4702,    -9.0, -9.000,    -9,
0800200416, 021897, 010006,    5.3, 24.0189, 34.9286,    -9.0, -9.000,    -9,
0800200415, 021897, 005900,   24.8, 23.8622, 34.9254,    -9.0, -9.000,    -9,
0800200414, 021897, 005752,   44.7, 23.8551, 34.9252,    -9.0, -9.000,    -9,
0800200413, 021897, 005638,   74.6, 23.8530, 34.9246,    -9.0, -9.000,    -9,
0800200412, 021897, 005528,   99.3, 23.3084, 34.9436,    -9.0, -9.000,    -9,
0800200411, 021897, 005426,  115.0, 22.9498, 34.9736,    -9.0, -9.000,    -9,
0800200410, 021897, 005310,  119.7, 22.8141, 34.9879,    -9.0, -9.000,    -9,
0800200409, 021897, 005218,  124.6, 22.7308, 34.9934,    -9.0, -9.000,    -9,
0800200408, 021897, 005110,  150.3, 21.8629, 35.0485,    -9.0, -9.000,    -9,
0800200407, 021897, 004946,  175.4, 21.2461, 35.0703,    -9.0, -9.000,    -9,
0800200406, 021897, 004812,  196.7, 20.3641, 35.0731,    -9.0, -9.000,    -9,
0800200405, 021897, 004610,  250.0, 17.9490, 34.8851,    -9.0, -9.000,    -9,
0800200404, 021897, 004100,  500.1,  8.2489, 34.0747,    -9.0, -9.000,    -9,
0800200403, 021897, 003940,  521.1,  7.7852, 34.0709,    -9.0, -9.000,    -9,
0800200402, 021897, 003456,  750.5,  4.8458, 34.2474,    -9.0, -9.000,    -9,
0800200401, 021897, 002940, 1020.3,  3.8893, 34.4795,    -9.0, -9.000,    -9,
0800200517, 021897, 035601,    4.4, 23.9863, 34.9280,    -9.0, -9.000,    -9,
0800200516, 021897, 035141,  200.2, 20.8162, 35.0733,    -9.0, -9.000,    -9,
0800200515, 021897, 035049,  210.5, 20.3149, 35.0715,  2021.3,  7.998,  2302,
0800200514, 021897, 034919,  225.8, 19.4812, 35.0290,  2033.8,  7.996,  2295,
0800200513, 021897, 034803,  234.6, 19.2884, 35.0174,  2035.7,  7.968,  2292,
0800200512, 021897, 034701,  251.0, 18.3901, 34.9346,  2036.6,  7.958,  2291,
0800200511, 021897, 034543,  274.5, 16.8093, 34.7316,  2048.7,  7.920,  2282,
0800200510, 021897, 034433,  299.6, 15.6865, 34.5901,  2060.4,  7.886,    -9,
0800200509, 021897, 034324,  324.2, 14.0453, 34.4141,  2070.0,  7.854,  2257,
0800200508, 021897, 034209,  350.5, 12.9122, 34.3081,  2074.7,  7.833,  2250,
0800200507, 021897, 034035,  401.7,  9.8617, 34.0959,  2116.0,  7.737,  2249,
0800200506, 021897, 033807,  500.3,  7.8164, 34.0703,  2180.4,  7.607,  2265,
0800200505, 021897, 033537,  600.5,  6.4635, 34.1067,  2244.8,  7.467,  2300,
0800200504, 021897, 033305,  700.2,  5.2419, 34.1699,  2302.0,  7.365,  2305,
0800200503, 021897, 033037,  799.2,  4.5780, 34.3126,  2331.5,  7.353,  2333,
0800200502, 021897, 032805,  899.1,  4.2297, 34.4194,  2339.6,  7.380,  2348,
0800200501, 021897, 032512, 1021.3,  3.9002, 34.4783,  2343.3,  7.400,  2363,
0800200623, 021897, 070830,    4.5, 23.9131, 34.9311,    -9.0, -9.000,    -9,
0800200622, 021897, 070826,    4.5, 23.9134, 34.9310,  1973.8,  8.070,  2290,
0800200621, 021897, 070712,   15.2, 23.9186, 34.9307,  1976.0,  8.074,  2286,
0800200620, 021897, 070600,   24.5, 23.9222, 34.9305,    -9.0, -9.000,    -9,
0800200619, 021897, 070558,   24.5, 23.9223, 34.9305,  1975.4,  8.073,  2288,
0800200618, 021897, 070438,   33.9, 23.8588, 34.9291,  1972.0,  8.071,  2291,
0800200617, 021897, 070324,   44.4, 23.8572, 34.9292,  1972.5,  8.070,  2287,
0800200616, 021897, 070158,   60.1, 23.8557, 34.9287,  1971.3,  8.074,  2294,
0800200615, 021897, 070040,   74.5, 23.8538, 34.9282,  1973.2,  8.068,  2289,
0800200614, 021897, 065934,   84.4, 23.8529, 34.9281,  1973.5,  8.072,  2295,
0800200613, 021897, 065814,   94.2, 23.8171, 34.9256,  1973.3,  8.071,  2292,
0800200612, 021897, 065708,  104.7, 23.2803, 34.9464,  1981.0,  8.059,  2293,
0800200611, 021897, 065548,  114.4, 23.0819, 34.9627,  1978.6,  8.067,  2296,
0800200610, 021897, 065434,  124.5, 22.8331, 34.9870,  1980.0,  8.061,  2292,
0800200609, 021897, 065316,  135.8, 22.6503, 35.0067,  1981.5,  8.062,  2294,
0800200608, 021897, 065144,  150.0, 21.9845, 35.0424,  1987.5,  8.054,  2301,
0800200607, 021897, 065040,  160.0, 21.6240, 35.0581,  1999.3,  8.037,  2298,
0800200606, 021897, 064920,  174.1, 21.4009, 35.0703,  2000.4,  8.036,  2301,
0800200605, 021897, 064750,  184.2, 20.9710, 35.0716,  2019.6,  8.003,  2301,
0800200604, 021897, 064612,  200.6, 20.3203, 35.0696,  2028.1,  7.988,  2298,
0800200603, 021897, 063922,  521.8,  7.1946, 34.0700,    -9.0, -9.000,    -9,
0800200602, 021897, 063200,  831.5,  4.4342, 34.3729,    -9.0, -9.000,    -9,
0800200601, 021897, 062704, 1019.5,  3.8650, 34.4846,    -9.0, -9.000,    -9,
0800200705, 021897, 103237,    3.8, 23.8855, 34.9281,    -9.0, -9.000,    -9,
0800200704, 021897, 103231,    3.9, 23.8854, 34.9280,    -9.0, -9.000,    -9,
0800200703, 021897, 102807,  206.0, 20.2011, 35.0660,    -9.0, -9.000,    -9,
0800200702, 021897, 102159,  501.9,  7.5005, 34.0689,    -9.0, -9.000,    -9,
0800200701, 021897, 101205, 1021.2,  4.0140, 34.4605,    -9.0, -9.000,    -9,
0800200805, 021897, 130526,    4.2, 23.8589, 34.9277,    -9.0, -9.000,    -9,
0800200804, 021897, 130120,  174.8, 21.4519, 35.0641,    -9.0, -9.000,    -9,
0800200803, 021897, 125944,  207.1, 20.3556, 35.0723,    -9.0, -9.000,    -9,
0800200802, 021897, 125312,  504.0,  7.5426, 34.0715,    -9.0, -9.000,    -9,
0800200801, 021897, 124254, 1021.3,  3.9614, 34.4721,    -9.0, -9.000,    -9,
0800200924, 021897, 160701,    3.0, 23.8615, 34.9323,    -9.0, -9.000,    -9,
0800200923, 021897, 160611,    4.2, 23.8644, 34.9321,    -9.0, -9.000,    -9,
0800200922, 021897, 160511,   10.0, 23.8703, 34.9317,    -9.0, -9.000,    -9,
0800200921, 021897, 160411,   14.3, 23.8700, 34.9315,    -9.0, -9.000,    -9,
0800200920, 021897, 160331,   19.3, 23.8708, 34.9316,    -9.0, -9.000,    -9,
0800200919, 021897, 160251,   24.0, 23.8673, 34.9315,    -9.0, -9.000,    -9,
0800200918, 021897, 160207,   29.6, 23.8721, 34.9314,    -9.0, -9.000,    -9,
0800200917, 021897, 160117,   34.5, 23.8740, 34.9311,    -9.0, -9.000,    -9,
0800200916, 021897, 160033,   39.2, 23.8744, 34.9308,    -9.0, -9.000,    -9,
0800200915, 021897, 155949,   44.0, 23.8749, 34.9303,    -9.0, -9.000,    -9,
0800200914, 021897, 155905,   49.1, 23.8781, 34.9301,    -9.0, -9.000,    -9,
0800200913, 021897, 155815,   54.3, 23.8772, 34.9299,    -9.0, -9.000,    -9,
0800200912, 021897, 155721,   64.2, 23.8716, 34.9294,    -9.0, -9.000,    -9,
0800200911, 021897, 155625,   73.2, 23.8545, 34.9282,    -9.0, -9.000,    -9,
0800200910, 021897, 155537,   85.0, 23.8494, 34.9275,    -9.0, -9.000,    -9,
0800200909, 021897, 155435,   94.8, 23.8391, 34.9268,    -9.0, -9.000,    -9,
0800200908, 021897, 155341,  103.9, 23.7401, 34.9235,    -9.0, -9.000,    -9,
0800200907, 021897, 155255,  115.0, 23.2345, 34.9497,    -9.0, -9.000,    -9,
0800200906, 021897, 155203,  126.3, 22.6275, 34.9919,    -9.0, -9.000,    -9,
0800200905, 021897, 155047,  150.5, 21.7505, 35.0548,    -9.0, -9.000,    -9,
0800200904, 021897, 154925,  180.9, 21.0171, 35.0799,    -9.0, -9.000,    -9,
0800200903, 021897, 154621,  254.4, 18.1271, 34.9027,    -9.0, -9.000,    -9,
0800200902, 021897, 154011,  527.2,  7.3262, 34.0705,    -9.0, -9.000,    -9,
0800200901, 021897, 153135, 1029.1,  3.9784, 34.4775,    -9.0, -9.000,    -9,
0800201014, 021897, 185658,    4.8, 23.8559, 34.9297,    -9.0, -9.000,    -9,
0800201013, 021897, 185554,   24.9, 23.8611, 34.9291,    -9.0, -9.000,    -9,
0800201012, 021897, 185446,   44.6, 23.8603, 34.9283,    -9.0, -9.000,    -9,
0800201011, 021897, 185324,   75.8, 23.8500, 34.9272,    -9.0, -9.000,    -9,
0800201010, 021897, 185214,   99.9, 23.6404, 34.9236,    -9.0, -9.000,    -9,
0800201009, 021897, 185102,  125.4, 22.3858, 35.0153,    -9.0, -9.000,    -9,
0800201008, 021897, 184944,  150.6, 21.6800, 35.0659,    -9.0, -9.000,    -9,
0800201007, 021897, 184836,  175.2, 21.1840, 35.0813,    -9.0, -9.000,    -9,
0800201006, 021897, 184736,  184.8, 20.8527, 35.0819,    -9.0, -9.000,    -9,
0800201005, 021897, 184530,  251.2, 17.3352, 34.8048,    -9.0, -9.000,    -9,
0800201004, 021897, 184016,  498.8,  7.9941, 34.0683,    -9.0, -9.000,    -9,
0800201003, 021897, 183920,  518.7,  7.7509, 34.0716,    -9.0, -9.000,    -9,
0800201002, 021897, 183438,  751.2,  4.8366, 34.2404,    -9.0, -9.000,    -9,
0800201001, 021897, 182908, 1020.3,  3.9864, 34.4678,    -9.0, -9.000,    -9,
0800201114, 021897, 215322,    4.7, 23.8878, 34.9313,    -9.0, -9.000,    -9,
0800201113, 021897, 215210,   24.6, 23.8784, 34.9303,    -9.0, -9.000,    -9,
0800201112, 021897, 215056,   45.3, 23.8671, 34.9293,    -9.0, -9.000,    -9,
0800201111, 021897, 214948,   75.7, 23.8677, 34.9288,    -9.0, -9.000,    -9,
0800201110, 021897, 214828,  100.2, 23.8038, 34.9267,    -9.0, -9.000,    -9,
0800201109, 021897, 214706,  127.6, 22.4888, 35.0093,    -9.0, -9.000,    -9,
0800201108, 021897, 214550,  149.9, 21.6740, 35.0623,    -9.0, -9.000,    -9,
0800201107, 021897, 214444,  162.5, 21.3172, 35.0775,    -9.0, -9.000,    -9,
